source	target
Dak kien ir-raġunament tagħha! Miskin, Maurizio kien l-iben li fadlilha w allura bilfors li tgerger fuqu u fuq ħadd iktar.	Dak kien ir-raġunament tagħha! Miskin, Maurizio kien l-iben li fadlilha u allura bilfors li tgerger fuqu u fuq ħadd iktar.
Jien ma nemnux.	Jien ma nemmnux.
Il-bibien bdew jingħalqu bil-mod u fuq il-mejda tal-kċina konna għamilna kutra taħt id-dvalja tal-plastik biex il-pożati ma jċekċkux għalxejn.	Il-bibien bdew jingħalqu bil-mod u fuq il-mejda tal-kċina konna għamilna kutra taħt id-dvalja tal-plastik biex il-pożati ma jċekċkux għalxejn.
Il-bejjhem kienu mitluqin fuq il-ħamrija, jilheġu bla nifs u bilkemm jitħarku, lil niesu sabhom mixħutin f’qiegħ ta’ sodda, għarqanin xraba u jhewdnu bid- deni.	Il-bhejjem kienu mitluqin fuq il-ħamrija, jilehġu bla nifs u bilkemm jitħarrku, lil niesu sabhom mixħutin f’qiegħ ta’ sodda, għarqanin xraba u jhewdnu bid- deni.
Il-Vici Sindku fil-Kunsill Laburista ta’ Marsaskala Desiree Attard ma taqbel xejn mal-izvilupp propost mill-Gvern fiz-Zonqor u ssotni li n-nies ta’ Marsaskala huma kontra dan il-pjan tal-Gvern Laburista.	Il-Viċi Sindku fil-Kunsill Laburista ta’ Marsaskala Desiree Attard ma taqbel xejn mal-iżvilupp propost mill-Gvern fiż-Żonqor u ssotni li n-nies ta’ Marsaskala huma kontra dan il-pjan tal-Gvern Laburista.
Meta rajt li ħadd ma kien ħsiebu fija, dħalt inkiss inkiss u nagħlaqt fiċ-chain locker.	Meta rajt li ħadd ma kien ħsiebu fija, dħalt inkiss inkiss u ngħalaqt fiċ-chain locker.
Bħal xagħru għajnejh kienu suwed, u l-par mustaċċi qosra li kellu taħt imnifsejh kienu suwed imżewqa bil-griż.	Bħal xagħru għajnejh kienu suwed, u l-par mustaċċi qosra li kellu taħt imnifsejh kienu suwed imżewqa bil-griż.
Imma għaliex m'għandniex minn dawn l-affarijiet	Imma għaliex m'għandniex minn dawn l-affarijiet?
ha naghmillek mistoqsija li qed tigini fmohhi bhalissa	X'inhi l-mistoqsija?
Dan il-fatt m’ghandux izomm lil Malta milli tiftah il-bibien taghha ghal dawn it-tip ta’ Universitajiet.	Dan il-fatt m’għandux iżomm lil Malta milli tiftaħ il-bibien tagħha għal dawn it-tip ta’ Universitajiet.
habat ma’ sieq il-lasta l-ohra u nqala’ ‘l barra.	ħabat ma’ sieq il-lasta l-oħra u nqala’ ‘l barra.
Tnaqqas il-kolesterol kattiv.	Tnaqqas il-kolesterol kattiv.
Ngħidlu li ħa ndoqq fuq id-DO u naqblu perfettament.	Ngħidlu li ħa ndoqq fuq id-DO u naqblu perfettament.
Ħassejtha tbusni ħafif ħafif imma fit-tul fuq il-warda ta’ wiċċi, ħaditli idi f’tagħha, u bil-ħlewwa kollha qagħdet 1/4 tmellisieli.	Ħassejtha tbusni ħafif ħafif imma fit-tul fuq il-warda ta’ wiċċi, ħaditli idi f’tagħha, u bil-ħlewwa kollha qagħdet 1/4 tmellishieli.
Il-kap tad-delegazzjoni Braziljana, Marco Polo Del Nero, halla Zurich nhar il-Hamis flimkien mal-membri tad-delegazzjoni personali tieghu fost xnighat li kien inkwetat bl-arrest tal-president ta’ qablu, José Maria Marin.	Il-kap tad-delegazzjoni Brażiljana, Marco Polo Del Nero, ħalla Zurich nhar il-Ħamis flimkien mal-membri tad-delegazzjoni personali tiegħu fost xnigħat li kien inkwetat bl-arrest tal-president ta’ qablu, José Maria Marin.
Hija xi ħaġa li kienet ina11ċċettabbli fejn jidħol il-publi prourement	Hija xi ħaġa li kienet inaċċettabbli fejn jidħol il-public procurement.
dak għax in-nanna ma tafhiex kollha.	dak għax in-nanna ma tafhiex kollha.
“U minn se jiġik biex jaħsel daqstant taraġ?” weġbitha Ġemma, il-ġara li kienu jgħidu li kienet tgħajjen.	“U min se jiġik biex jaħsel daqstant taraġ?” weġbitha Ġemma, il-ġara li kienu jgħidu li kienet tgħajjen.
Fil-kaz ta' Malta, in-nefqa fuq l-imghax fuq id-dejn hija wahda sostanzjali.	Fil-każ ta' Malta, in-nefqa fuq l-imgħax fuq id-dejn hija waħda sostanzjali.
Dakinhar stess imma f’Ghawdex, tifel ta’ 11-il sena intlaqat minn karozza fi Triq l-Ewropa fir-Rabat u garrab griehi ta’ natura gravi imma mhux fil-periklu.	Dakinhar stess imma f’Għawdex, tifel ta’ 11-il sena intlaqat minn karozza fi Triq l-Ewropa fir-Rabat u ġarrab ġrieħi ta’ natura gravi imma mhux fil-periklu.
fi Triq l-Imdina, jew kif hafna jafuha bhala t-triq tar-Rabat.	fi Triq l-Imdina, jew kif ħafna jafuha bħala t-triq tar-Rabat.
Ħalla warajh, ħdejn is-sufan aħdar ċar, par ingwanti suwed bħala sinjal li se jerġa’ jmur lura.	Ħalla warajh, ħdejn is-sufan aħdar ċar, par ingwanti suwed bħala sinjal li se jerġa’ jmur lura.
Dan il-Karnival nagħmluh meta jfettlilna.	Dan il-Karnival nagħmluh meta jfettlilna.
Hu wkoll kien waħdu.	Hu wkoll kien waħdu.
Xi eksstudenti ġew biex jarawh ukoll.	Xi eks/ex studenti ġew biex jarawh ukoll.
Izda r-Rangers ma tantx damu jgawdu dan il-vantagg hekk kif zewg minuti biss wara, Balzan gabu l-iskor indaqs meta minn corner ta’ Dylan Grima, ghola tajjeb ELKIN ORLANDO SERRANO VALERO, li ra d-daqqa ta’ ras tieghu mill-vicin tintemm gewwa.	Iżda r-Rangers ma tantx damu jgawdu dan il-vantaġġ hekk kif żewġ minuti biss wara, Balzan ġabu l-iskor indaqs meta minn korner ta’ Dylan Grima, għola tajjeb ELKIN ORLANDO SERRANO VALERO, li ra d-daqqa ta’ ras tiegħu mill-viċin tintemm ġewwa.
O’Sillivan rebah dan il-kampjonat tad-Dinja 5 darbiet fil-karriera tieghu.	O’Sillivan rebaħ dan il-kampjonat tad-Dinja 5 darbiet fil-karriera tiegħu.
Din ic-cerimonja simbolika saret wara li l-Membri Parlamentari ltaqghu  quddiem il-bieb principali tas-Sala tal-Kamra tad-Deputati fil-Palazz, fejn iltaqa’ l-Parlament bejn l-1976 u l-2015.	Din iċ-ċerimonja simbolika saret wara li l-Membri Parlamentari ltaqgħu quddiem il-bieb prinċipali tas-Sala tal-Kamra tad-Deputati fil-Palazz, fejn iltaqa’ l-Parlament bejn l-1976 u l-2015.
Hdax (11) -il licenzja ohra gew varjati b’konnessjoni ma’ tibdil fid-detentur tal-licenzja.	Ħdax (11) -il liċenzja oħra ġew varjati b’konnessjoni ma’ tibdil fid-detentur tal-liċenzja.
U t-tren ta’ taħt l-art miexi kollu ħsejjes u ċekċik, inaqqas, jieqaf, iniżżel, jtella’, jerġa’ jirranka.	U t-tren ta’ taħt l-art miexi kollu ħsejjes u ċekċik, inaqqas, jieqaf, iniżżel, itella’, jerġa’ jirranka.
Naħseb li dal-fellus daħal ġo moħħi ħtijja tal-istejer li kienet tirrakkontalna s-soru.	Naħseb li dal-fellus daħal ġo moħħi ħtija tal-istejjer li kienet tirrakkontalna s-soru.
L-Italja qieghda f'pozizzjoni insostenibbli bhalissa minhabba f'hekk.	L-Italja qiegħda f'pożizzjoni insostenibbli bħalissa minħabba f'hekk.
Il-prijoritajiet ħżiena ta' dan il-bgvern meta jmur biex jibdni parlament ġdid	Il-prijoritajiet ħżiena ta' dan il-Gvern meta jmur biex jibni parlament ġdid.
L-eżaminaturi kienu ferħulhom, ħadhulhom b’idejhom u xtaqulhom mitt risq, u issa dawk iż- żgħażagħ kienu jħossu ruħhom bħallikieku daħlu f’ħajja ġdida.	L-eżaminaturi kienu ferħulhom, ħadulhom b’idejhom u xtaqulhom mitt risq, u issa dawk iż- żgħażagħ kienu jħossu ruħhom bħallikieku daħlu f’ħajja ġdida.
U fuq kollox, kont niftaħlek il-kaxxa tal-landa w ngħidlek minn kien missierek tassew.	U fuq kollox, kont niftaħlek il-kaxxa tal-landa u ngħidlek min kien missierek tassew.
U bil-mod il-mod it-8ﬂa 8bda 8rrakkonta kif il-ferħ li kellhom ﬁl-familja għall- wasla tagħha kien beda jimbidel Rit Rit b’mod li hi ma setgħetx 8Zem.	U bil-mod il-mod it-6ﬂa 6bda 6rrakkonta kif il-ferħ li kellhom ﬁl-familja għall- wasla tagħha kien beda jimbidel Rit Rit b’mod li hi ma setgħetx 6Zem.
Il-Partiti Socjal-demokratiku Germaniz  (Sozialdemokratische Partei Deutschlands- SPD) stieden lill-MEP Maltija, Miriam Dalli biex tiddiskuti l-ideat taghha dwar l-immigrazzjoni hekk kif dan il-partit qiehed jifformula l-politika gdida tieghu dwar dan l-qasam.	Il-Partit SoċjalDemokratiku Ġermaniż  (Sozialdemokratische Partei Deutschlands- SPD) stieden lill-MEP Maltija, Miriam Dalli biex tiddiskuti l-ideat tagħha dwar l-immigrazzjoni hekk kif dan il-partit qiegħed jifformula l-politika ġdida tiegħu dwar dan l-qasam.
L-Ambaxxata Amerikana se tkun maghluqa illum, 16 ta' Jannar, peress li se jkun imfakkar it-twelid ta' Martin Luther King Jr.	L-Ambaxxata Amerikana se tkun magħluqa llum, 16 ta' Jannar, peress li se jkun imfakkar it-twelid ta' Martin Luther King Jr.
Din il-finali kellha bidu mill-aktar eccitanti meta sal-ewwel 11-il minuta z-zewg timjiet skorjaw goal kull wiehed li gew registrati mill-captains.	Din il-finali kellha bidu mill-aktar eċċitanti meta sal-ewwel 11-il minuta ż-żewġ timijiet skorjaw goal kull wieħed li ġew reġistrati mill-captains.
Kieku diġa beda jagħli.	Kieku diġà beda jagħli.
imma bqajna fejn konna, tfal xejn.	imma bqajna fejn konna, tfal xejn.
Sib l-iżbalji ortografiċi f’din is-silta, ħożż sing taħthom u kkoreġihom billi tikteb il-kelma sħiħa fil-verżjoni t-tajba bl-aħmar fl-ispazju ta’ fuqhom.	L-iżbalji ortografiċi f’din is-silta huma kkoreġuti bl-aħmar.
Bdot li jaghti kaz is-sigurta' hu wkoll wiehed li jkompli jitghallem dwar l-avjazzjoni wara li jikseb il-licenzja.	Bdot li jagħti każ is-sigurtà hu wkoll wieħed li jkompli jitgħallem dwar l-avjazzjoni wara li jikseb il-liċenzja.
Ħadd ma jgerger jekk il-klieb jimbħu, ħadd ma jiġġieled miegħu jekk ifettlilhom jiġru kemm jifilħu wara xulxin minn tarf għall-ieħor tad-dar, u ħadd ma jwiddbu “Iġġibx kelb ieħor l’hawn!”.	Ħadd ma jgerger jekk il-klieb jinbħu, ħadd ma jiġġieled miegħu jekk ifettlilhom jiġru kemm jifilħu wara xulxin minn tarf għall-ieħor tad-dar, u ħadd ma jwiddbu “Iġġibx kelb ieħor ’l hawn!”.
Hawn minn jeħodha kif tassew jixirqilha – bit-tmelliħ.	Hawn min jeħodha kif tassew jixirqilha – bit-tmelliħ.
Anzi jwahhal fil-persuni li jmexxu l-media Laburista.	Anzi jwaħħal fil-persuni li jmexxu l-media Laburista.
issa gejt issugerit     li     biex il-regulatur m'ikuniex persuna wahda	Issa ġie ssuġġerit biex ir-regolatur ma tkunx persuna waħda.
Affarijiet diġà qegħdin jiġu organizzati iżda hemm bżonn li nxerdu aktar il-kelma li dan il- youth centre għadu joffri t-tagħlim u l-attivitajiet meħtieġa għall-adolexxenti.	Affarijiet diġà qegħdin jiġu organizzati iżda hemm bżonn li nxerrdu aktar il-kelma li dan il- youth centre għadu joffri t-tagħlim u l-attivitajiet meħtieġa għall-adolexxenti.
Ipprovajt nuża’ l-ġlud tal-fniek, imma kull ma servieni kienu biss ftit ġimgħat.	Ipprovajt nuża l-ġlud tal-fniek, imma kulma servieni kienu biss ftit ġimgħat.
Żgur li kien hemm xjuħ oħra li xtaqu jidħlu f’dik id-dar.	Żgur li kien hemm xjuħ oħra li xtaqu jidħlu f’dik id-dar.
Il-Ministru tal-Ekonomija, Investiment u Intraprizi Zghar Dr Chris Cardona qal li n-numru ta’ progetti li dahlu ghall-kompetizzjoni jawgura tajjeb biex ikun zgurat li inizjattivi favur l-intraprenditorija ghadhom qed jigu ippjanati u implimentati.	Il-Ministru tal-Ekonomija, Investiment u Intrapriżi Żgħar Dr Chris Cardona qal li n-numru ta’ proġetti li daħlu għall-kompetizzjoni jawgura tajjeb biex ikun żgurat li inizjattivi favur l-intraprenditorija għadhom qed jiġu ppjanati u implimentati.
F’jum l-ghazla tieghu, ic-cerimonier hassu mifxul ghax intebah li ma kellux libsa ta’ Papa li tigih.	F’jum l-għażla tiegħu, iċ-ċerimonier ħassu mifxul għax intebaħ li ma kellux libsa ta’ Papa li tiġih.
U allura jistennew f’serbut li ma jimxix.	U allura jistennew f’serbut li ma jimxix.
“In-nuqqas ta’ Matthew se jinhass wisq, fil-marci brijjuzi tal-festa, fl-attivitajiet, fil-mahzen, waqt l-armar u waqt in-nar tal-art,” qalu shabu filwaqt li weghduh li ma jinsewh qatt, imqarr jekk jghaddu hamsin festa ohra, “inkunu ghadna niftakru fik u nsemmuk.”	“In-nuqqas ta’ Matthew se jinħass wisq, fil-marċi brijjużi tal-festa, fl-attivitajiet, fil-maħżen, waqt l-armar u waqt in-nar tal-art,” qalu sħabu filwaqt li wegħduh li ma jinsewh qatt, imqarr jekk jgħaddu ħamsin festa oħra, “inkunu għadna niftakru fik u nsemmuk.”
Taħdit Interattiv A 1: Kapaċi nikkomunika b’mod sempliċi sakemm il-persuna l-oħra tkun lesta tirrepeti jew tbiddel il-kliem u titkellem b’mod inqas mgħaġġel u tgħinni ngħid dak li nkun qiegħed nipprova ngħid.	Taħdit Interattiv A 1: Kapaċi nikkomunika b’mod sempliċi sakemm il-persuna l-oħra tkun lesta tirrepeti jew tbiddel il-kliem u titkellem b’mod inqas mgħaġġel u tgħinni ngħid dak li nkun qiegħed nipprova ngħid.
Illum l-ewwel darba wara għadd ġmielu ta’ snin li qiegħda nerġa’ nġibha quddiem għajnejja, u għalkemm ma nistax niftakar x’jisimha, il-kostituzzjoni dgħajfa ta’ persunitha u l-lewn safrani ta’ wiċċha għadhom ċari f’moħħi daqs dak inhar li ltqajt magħha.	Illum l-ewwel darba wara għadd ġmielu ta’ snin li qiegħda nerġa’ nġibha quddiem għajnejja, u għalkemm ma nistax niftakar x’jisimha, il-kostituzzjoni dgħajfa ta’ persunitha u l-lewn safrani ta’ wiċċha għadhom ċari f’moħħi daqs dakinhar li ltqajt magħha.
Bdejt nibki u nwerżaq qisni miġnuna.	Bdejt nibki u nwerżaq qisni miġnuna.
Telaq l-iskola kmieni u taha għax-xogħol ta’ naġġar.	Telaq l-iskola kmieni u taha għax-xogħol ta’ naġġar.
It-Touregs ma jghixux hawn biss imma ghandhom kommunitajeit shah fin-Niger, il-Mali u l-Burkina Faso.	It-Touregs ma jgħixux hawn biss imma għandhom komunitajiet sħaħ fin-Niġer, il-Mali u l-Burkina Faso.
Qed innaqqas mill-irqad.	Qed innaqqas mill-irqad.
Darba niftakar li nqala’ storbju għax tifel ġie l-iskola bi ħżieża kbira fuq ġbinu u b’xi ftit xagħar imwaqqa’ ukoll.	Darba niftakar li nqala’ storbju għax tifel ġie l-iskola bi ħżieża kbira fuq ġbinu u b’xi ftit xagħar imwaqqa’ wkoll.
F'dan il-każ mahniex qegħdin waħidna	F'dan il-każ m'aħniex qegħdin waħedna.
Ghalhekk l-Assocjazzjoni organizzat konferenza tal-ahbarijiet biex twassal il-messagg taghha dwar din il-ligi.	Ghalhekk l-Assoċjazzjoni organizzat konferenza tal-ahbarijiet biex twassal il-messaġġ tagħha dwar din il-liġi.
Ir-Regoli tal-Kitba Maltija fil-Prattika Ië-êertifikat fil-Qari tal-Provi bil-Malti U fl-aħħar waslu Sa Maison u kulħadd niŜel fil-garaxx tal-vapur.	Ir-Regoli tal-Kitba Maltija fil-Prattika Ië-êertifikat fil-Qari tal-Provi bil-Malti U fl-aħħar waslu Sa Maison u kulħadd niŜel fil-garaxx tal-vapur.
Ma kien jaqta’ qalbu minn xejn, daqsxejn ta’ tifel jġorr knaten fuq spaltu u jitla’ slielem m’ogħla sular.	Ma kien jaqta’ qalbu minn xejn, daqsxejn ta’ tifel iġorr knaten fuq spalltu u jitla’ slielem m’ogħla sular.
Intqal li l-Gvern ser ikompli jahdem biex jizviluppa s-suq Skandinavu.	Intqal li l-Gvern ser ikompli jaħdem biex jiżviluppa s-suq Skandinavu.
Ir-ragunijiet wara dan, huma strambi.	Ir-raġunijiet wara dan huma strambi.
Kelli triq quddiemi li minnha kien għadu m’għaddha 1/2 ħadd, b’mod speċjali f’dik li hi l-interpretazzjoni ta’ ġrajjiet u mriekeb li jkunu spjegati b’xi skrizzjoni.	Kelli triq quddiemi li minnha kien għadu m’għadda ħadd, b’mod speċjali f’dik li hi l-interpretazzjoni ta’ ġrajjiet u mriekeb li jkunu spjegati b’xi skrizzjoni.
U ftit kienu dawk li kellhom miżien ġust daqs tiegħu.	U ftit kienu dawk li kellhom miżien ġust daqs tiegħu.
 Ikkoreġi bl-aħmar u b’mod li jingħaraf ċar.	 Ikkoreġi bl-aħmar u b’mod li jingħaraf ċar.
Il-Vici Sindku kienet cara fi kliemha.	Il-Viċi Sindku kienet ċara fi kliemha.
Imma din it-tfajla, li kienet donnha twieldet f’moħħ l-aktar kittieb kreattiv, kienet daħlet f’qalbu aktar milli kienet daħlet Fermina f’qalb Florentino Ariza.	Imma din it-tfajla, li kienet donnha twieldet f’moħħ l-aktar kittieb kreattiv, kienet daħlet f’qalbu aktar milli kienet daħlet Fermina f’qalb Florentino Ariza.
Bdiet tħaddanni magħha biex ma nitlaqx niġri, u tibki u titlobni naqbeż għaliha.	Bdiet tħaddanni magħha biex ma nitlaqx niġri, u tibki u titlobni naqbeż għaliha.
Ftit hin wara kont fl-Ufficcju tal-Kap tal-Iskola, Emile Vassallo, li mieghu tkellimt dwar il-fenomenu ta' studenti bi mgiba difficli - fenomenu li llum zdied fl-iskejjel taghna.	Ftit ħin wara kont fl-Uffiċċju tal-Kap tal-Iskola, Emile Vassallo, li miegħu tkellimt dwar il-fenomenu ta' studenti bi mġiba diffiċli - fenomenu li llum żdied fl-iskejjel tagħna.
Irġiel ta’ saħħa kbira, mibnijin sewwa, samranin ħafna bix-xemx, ħafjin, ħafna minnhom bil-qalziet twil wiesgħa, imraqqa’, imniżżel sewwa sa taħt żaqqhom, li kienet ftit akbar milli kellha tkun.	Irġiel ta’ saħħa kbira, mibnijin sewwa, samranin ħafna bix-xemx, ħafjin, ħafna minnhom bil-qalziet twil wiesa’, imraqqa’, imniżżel sewwa sa taħt żaqqhom, li kienet ftit akbar milli kellha tkun.
ministru sar il hin	Ministru, sar il-ħin.
Jghid li possibilment jiftah kazijiet ohra ghad-danni.	Jgħid li possibilment jiftaħ każijiet oħra għad-danni.
Din kienet xi ħaġa legali u amministrattiva.	Din kienet xi ħaġa legali u amministrattiva.
10) Sa kemm tkun qed tistenna bi ħsiebha taqra l-messaġġi kollha li rċeviet il-bieraħ minn flok tmur tixtri nofs tużżana pastizzi u toqgħod tikolhom ximkien għall-kwiet.	10) Sakemm tkun qed tistenna, biħsiebha taqra l-messaġġi kollha li rċeviet ilbieraħ minflok tmur tixtri nofs tużżana pastizzi u toqgħod tikolhom xi mkien għall-kwiet.
għaliex ittradixxa lill-pajjiż?	Għaliex ittradixxa lill-pajjiż?
ghalekk l unjoni ewropea tippremja ideat godda u innovattivi	Għalhekk, l-Unjoni Ewropea tippremja ideat ġodda u innovattivi.
Huma jħalltu id-dokument mal-istħajjil u mit-taħlita toħroġ xi ħaġa li hi letterarja; b’din il-kelma, letterarja, nifhmu li issa l-verità storika saret verità pojetika, jew aħjar verità li tmiss lill-bniedem fl-universalita tiegħu.	Huma jħalltu d-dokument mal-istħajjil u mit-taħlita toħroġ xi ħaġa li hi letterarja; b’din il-kelma, letterarja, nifhmu li issa l-verità storika saret verità poetika, jew aħjar verità li tmiss lill-bniedem fl-universalità tiegħu.
Il-poplu Malti u Ghawdxi hu ffurtunat li f’pajjizna hawn eluf ta’ persuni li jahdmu fis-settur tas-Sahha u li huma tant iddedikati fix-xoghol taghhom.	Il-poplu Malti u Għawdxi hu ffortunat li f’pajjiżna hawn eluf ta’ persuni li jaħdmu fis-settur tas-Saħħa u li huma tant iddedikati fix-xogħol tagħhom.
Ejja l-uffiċċju tagħna flimkien mat-tifel/tifla tiegħek jekk hu/hi għandu/ha 6 snin jew aktar.	Ejja l-uffiċċju tagħna flimkien mat-tifel/tifla tiegħek jekk hu/hi għandu/ha 6 snin jew aktar.
Il-fanal kien mitfi u l-fjuri ta’ Mena mqarqċin u mgħawġin ganġ.	Il-fanal kien mitfi u l-fjuri ta’ Mena mqarqċin u mgħawġin ganċ.
TA.	TA.
Imma x’joqogħdu joqogħdu! Wara dawk is-siegħat kollha ċċassati lejn il-kompjuter, kif setgħu joqogħdu aktar! U biex tkompli tgħaxxaqa, mid-dehra dak il-lejl inzerta li kien bla qamar, għax bil-kemm stajt nara t-tieqa fejn kienet, aħseb u ara kemm kien se jirnexxieli nisraq xi ħajta dawl minn x’imkien.	Imma x’joqogħdu joqogħdu! Wara dawk is-sigħat kollha ċċassati lejn il-kompjuter, kif setgħu joqogħdu aktar! U biex tkompli tgħaxxaqha, mid-dehra dak il-lejl inzerta li kien bla qamar, għax bilkemm stajt nara t-tieqa fejn kienet, aħseb u ara kemm kien se jirnexxili nisraq xi ħajta dawl minn xi mkien.
Ġieli konna nibdew ngħodduhom, waħda, tnejn, tlieta, erba’, u filli naslu sal-għaxra, u filli jidħlu f’xulxin, jduru ’l hawn u ’l hinn, u jkollna nieqfu jew nerġgħu nibdew ngħoddu b’qalbna maqtuwa.	Ġieli konna nibdew ngħodduhom, waħda, tnejn, tlieta, erbgħa, u filli naslu sal-għaxra, u filli jidħlu f’xulxin, iduru ’l hawn u ’l hinn, u jkollna nieqfu jew nerġgħu nibdew ngħoddu b’qalbna maqtugħa.
